Date Time,Heater Heat Output,T.F Heater Outlet Flow Transmitter,T.F. Heater Serpentine Coil Outlet Temperature,Heater Outlet Flue Gas O2 Analyzer,T.F. Heater Outlet Flue Gas Temperature,Average T.F. Heater Outlet Temperature,Average T.F. Heater Serpentine Coil Inlet Temperature,Average Furnace Exit Temperature
2024-09-05 17:30:00,5009626.5,493.3828125,217.3000030517578,6.482385635375977,399.0,231.0333251953125,211.3000030517578,691.2000122070312
2024-09-05 17:40:00,5609712.0,487.1484375,218.3000030517578,6.791630268096924,425.7999877929688,233.16666666666666,209.75,745.0999755859375
2024-09-05 17:50:00,5293686.0,477.4453125,219.1999969482422,6.405526638031006,431.2999877929688,233.3333282470703,210.3499984741211,746.6499938964844
2024-09-05 18:00:00,6063243.5,493.171875,219.1000061035156,5.597149848937988,439.2999877929688,234.43333435058594,209.9000015258789,758.7000122070312
2024-09-05 18:10:00,6497450.0,490.3828125,222.5,5.423538684844971,457.6000061035156,238.46666463216147,211.70000457763672,787.6499938964844
2024-09-05 18:20:00,5350086.0,491.25,223.6000061035156,6.824182510375977,423.3999938964844,237.76665751139322,214.79999542236328,778.9500122070312
2024-09-05 18:30:00,4901835.5,485.53125,221.8999938964844,7.034866809844971,407.2999877929688,234.96666971842447,214.5999984741211,741.1499938964844
2024-09-05 18:40:00,5502824.0,490.6640625,221.6000061035156,5.582682132720947,416.5,235.9333292643229,213.70000457763672,756.9500122070312
2024-09-05 18:50:00,4728589.5,488.671875,223.5,6.765408039093018,402.2000122070313,236.26666259765625,216.3000030517578,738.2000122070312
2024-09-05 19:00:00,4521743.0,489.8203125,223.3000030517578,7.388418674468994,392.5,235.0666605631511,216.6500015258789,700.5
2024-09-05 19:10:00,4519822.0,496.1953125,220.0,7.749204158782959,383.7000122070313,232.03333028157553,214.25,676.6499938964844
2024-09-05 19:20:00,5155103.5,495.3515625,218.8000030517578,6.598126411437988,413.6000061035156,231.5333251953125,211.6000061035156,704.6499938964844
2024-09-05 19:30:00,5159601.0,487.265625,217.6000061035156,6.247287273406982,417.1000061035156,230.86666361490884,209.9499969482422,716.8500061035156
2024-09-05 19:40:00,5431311.0,490.078125,218.5,5.84852409362793,426.7999877929688,232.46666463216147,210.20000457763672,733.5500183105469
2024-09-05 19:50:00,5702489.0,484.8515625,219.3000030517578,5.621563911437988,435.5,233.3333282470703,209.75,760.7999877929688
2024-09-05 20:00:00,5992568.5,487.03125,219.8000030517578,5.55555534362793,440.2000122070313,235.06666056315103,210.1999969482422,791.8500061035156
2024-09-05 20:10:00,5794715.5,498.5859375,219.1000061035156,5.99500846862793,435.3999938964844,233.89999389648438,210.4000015258789,785.1999816894531
2024-09-05 20:20:00,5373389.5,487.03125,223.5,6.459780216217041,427.7000122070313,237.16666158040366,214.25,781.9500122070312
2024-09-05 20:30:00,4860590.5,484.921875,224.3000030517578,6.076388835906982,416.2999877929688,237.33333333333334,216.4499969482422,766.25
2024-09-05 20:40:00,4816907.5,483.140625,224.3000030517578,7.149703502655029,405.0,236.76666259765625,216.79999542236328,736.1499938964844
2024-09-05 20:50:00,4514088.5,495.2109375,220.8000030517578,7.8938798904418945,393.0,232.96666463216147,215.0,690.3500061035156
2024-09-05 21:00:00,4690856.5,486.234375,220.6999969482422,6.562861442565918,408.1000061035156,232.66666666666666,213.6500015258789,713.25
2024-09-05 21:10:00,4647129.5,486.421875,221.0,6.918221950531006,403.6000061035156,233.13333129882812,213.8500061035156,728.8999938964844
2024-09-05 21:20:00,4182429.0,486.328125,217.5,7.668728351593018,389.0,228.63333129882812,211.6500015258789,680.8000183105469
2024-09-05 21:30:00,5369694.5,495.09375,214.6000061035156,6.492331981658936,427.3999938964844,227.9333292643229,207.0500030517578,704.1499938964844
2024-09-05 21:40:00,5365284.5,492.796875,214.1999969482422,6.664134502410889,438.7999877929688,227.66666158040366,205.75,725.3500061035156
2024-09-05 21:50:00,5820690.5,496.3828125,216.6000061035156,6.345847606658936,461.6000061035156,230.26666259765625,206.20000457763672,748.5500183105469
2024-09-05 22:00:00,5676469.0,498.375,216.6999969482422,6.561957359313965,456.7999877929688,229.96665954589844,206.8000030517578,732.8999938964844
2024-09-05 22:10:00,5660027.0,501.3046875,216.6000061035156,6.659613609313965,459.0,229.66666666666666,206.5999984741211,731.7000122070312
2024-09-05 22:20:00,5700326.0,490.453125,216.1999969482422,7.053855419158936,458.1000061035156,229.4333292643229,205.9499969482422,733.1999816894531
2024-09-05 22:30:00,6081570.5,501.0703125,214.5,6.768120765686035,460.3999938964844,228.96666463216147,204.4499969482422,743.25
2024-09-05 22:40:00,5920545.5,498.5390625,223.1999969482422,6.378399848937988,466.5,226.79999796549478,202.6500015258789,747.6499938964844
2024-09-05 22:50:00,5713922.5,496.5,214.3000030517578,6.639720439910889,462.8999938964844,227.76666259765625,203.79999542236328,751.25
2024-09-05 23:00:00,6232161.0,499.40625,215.3999938964844,5.790653705596924,472.2000122070313,229.56666564941406,204.3499984741211,760.1000061035156
