Date Time,T.F. Heater Serpentine Coil Inlet Temperature
2024-06-22 00:00:00,221.5
2024-06-22 00:04:00,220.5
2024-06-22 00:08:00,220.8000030517578
2024-06-22 00:12:00,220.5
2024-06-22 00:16:00,220.6999969482422
2024-06-22 00:20:00,219.6999969482422
2024-06-22 00:24:00,219.1000061035156
2024-06-22 00:28:00,220.3999938964844
2024-06-22 00:32:00,220.5
2024-06-22 00:36:00,220.3999938964844
2024-06-22 00:40:00,220.3999938964844
2024-06-22 00:44:00,221.1000061035156
2024-06-22 00:48:00,221.0
2024-06-22 00:52:00,220.8999938964844
2024-06-22 00:56:00,221.5
2024-06-22 01:00:00,221.6000061035156
2024-06-22 01:04:00,222.0
2024-06-22 01:08:00,222.1999969482422
2024-06-22 01:12:00,221.6999969482422
2024-06-22 01:16:00,221.5
2024-06-22 01:20:00,221.3999938964844
2024-06-22 01:24:00,223.1000061035156
2024-06-22 01:28:00,222.0
2024-06-22 01:32:00,221.3000030517578
2024-06-22 01:36:00,221.8999938964844
2024-06-22 01:40:00,221.8999938964844
2024-06-22 01:44:00,222.6000061035156
2024-06-22 01:48:00,222.3999938964844
2024-06-22 01:52:00,222.1000061035156
2024-06-22 01:56:00,221.8999938964844
2024-06-22 02:00:00,222.1000061035156
2024-06-22 02:04:00,222.1999969482422
2024-06-22 02:08:00,223.8999938964844
2024-06-22 02:12:00,223.1999969482422
2024-06-22 02:16:00,222.8999938964844
2024-06-22 02:20:00,223.1999969482422
2024-06-22 02:24:00,223.3999938964844
2024-06-22 02:28:00,223.3000030517578
2024-06-22 02:32:00,222.6999969482422
2024-06-22 02:36:00,223.6999969482422
2024-06-22 02:40:00,223.1000061035156
2024-06-22 02:44:00,224.5
2024-06-22 02:48:00,223.3999938964844
2024-06-22 02:52:00,223.8999938964844
2024-06-22 02:56:00,223.1000061035156
2024-06-22 03:00:00,223.1999969482422
2024-06-22 03:04:00,223.1000061035156
2024-06-22 03:08:00,224.5
2024-06-22 03:12:00,223.3000030517578
2024-06-22 03:16:00,222.8999938964844
2024-06-22 03:20:00,222.3000030517578
2024-06-22 03:24:00,222.1000061035156
2024-06-22 03:28:00,220.3999938964844
2024-06-22 03:32:00,219.5
2024-06-22 03:36:00,219.5
2024-06-22 03:40:00,220.1999969482422
2024-06-22 03:44:00,220.0
2024-06-22 03:48:00,220.1000061035156
2024-06-22 03:52:00,221.3999938964844
2024-06-22 03:56:00,220.3999938964844
2024-06-22 04:00:00,219.8999938964844
2024-06-22 04:04:00,219.6000061035156
2024-06-22 04:08:00,219.8999938964844
2024-06-22 04:12:00,219.5
2024-06-22 04:16:00,219.8999938964844
2024-06-22 04:20:00,220.8999938964844
2024-06-22 04:24:00,220.3999938964844
2024-06-22 04:28:00,219.8000030517578
2024-06-22 04:32:00,219.1999969482422
2024-06-22 04:36:00,219.0
2024-06-22 04:40:00,218.5
2024-06-22 04:44:00,219.3000030517578
2024-06-22 04:48:00,218.6999969482422
2024-06-22 04:52:00,218.8999938964844
2024-06-22 04:56:00,218.6999969482422
2024-06-22 05:00:00,219.1999969482422
2024-06-22 05:04:00,219.6999969482422
2024-06-22 05:08:00,220.0
2024-06-22 05:12:00,219.3999938964844
2024-06-22 05:16:00,218.8000030517578
2024-06-22 05:20:00,219.3000030517578
2024-06-22 05:24:00,219.6000061035156
2024-06-22 05:28:00,219.8999938964844
2024-06-22 05:32:00,221.1999969482422
2024-06-22 05:36:00,221.5
2024-06-22 05:40:00,223.3000030517578
2024-06-22 05:44:00,223.3000030517578
2024-06-22 05:48:00,223.8000030517578
2024-06-22 05:52:00,221.8999938964844
2024-06-22 05:56:00,220.8999938964844
2024-06-22 06:00:00,219.6000061035156
2024-06-22 06:04:00,219.8999938964844
2024-06-22 06:08:00,219.6999969482422
2024-06-22 06:12:00,221.1000061035156
2024-06-22 06:16:00,222.3000030517578
2024-06-22 06:20:00,221.5
