Date Time,T.F. Heater Serpentine Coil Inlet Temperature
2024-06-22 00:00:00,221.5
2024-06-22 00:08:00,220.8000030517578
2024-06-22 00:16:00,220.6999969482422
2024-06-22 00:24:00,219.1000061035156
2024-06-22 00:32:00,220.5
2024-06-22 00:40:00,220.3999938964844
2024-06-22 00:48:00,221.0
2024-06-22 00:56:00,221.5
2024-06-22 01:04:00,222.0
2024-06-22 01:12:00,221.6999969482422
2024-06-22 01:20:00,221.3999938964844
2024-06-22 01:28:00,222.0
2024-06-22 01:36:00,221.8999938964844
2024-06-22 01:44:00,222.6000061035156
2024-06-22 01:52:00,222.1000061035156
2024-06-22 02:00:00,222.1000061035156
2024-06-22 02:08:00,223.8999938964844
2024-06-22 02:16:00,222.8999938964844
2024-06-22 02:24:00,223.3999938964844
2024-06-22 02:32:00,222.6999969482422
2024-06-22 02:40:00,223.1000061035156
2024-06-22 02:48:00,223.3999938964844
2024-06-22 02:56:00,223.1000061035156
2024-06-22 03:04:00,223.1000061035156
2024-06-22 03:12:00,223.3000030517578
2024-06-22 03:20:00,222.3000030517578
2024-06-22 03:28:00,220.3999938964844
2024-06-22 03:36:00,219.5
2024-06-22 03:44:00,220.0
2024-06-22 03:52:00,221.3999938964844
2024-06-22 04:00:00,219.8999938964844
2024-06-22 04:08:00,219.8999938964844
2024-06-22 04:16:00,219.8999938964844
2024-06-22 04:24:00,220.3999938964844
2024-06-22 04:32:00,219.1999969482422
2024-06-22 04:40:00,218.5
2024-06-22 04:48:00,218.6999969482422
2024-06-22 04:56:00,218.6999969482422
2024-06-22 05:04:00,219.6999969482422
2024-06-22 05:12:00,219.3999938964844
2024-06-22 05:20:00,219.3000030517578
2024-06-22 05:28:00,219.8999938964844
2024-06-22 05:36:00,221.5
2024-06-22 05:44:00,223.3000030517578
2024-06-22 05:52:00,221.8999938964844
2024-06-22 06:00:00,219.6000061035156
2024-06-22 06:08:00,219.6999969482422
2024-06-22 06:16:00,222.3000030517578
2024-06-22 06:24:00,221.6000061035156
2024-06-22 06:32:00,221.1000061035156
2024-06-22 06:40:00,222.0
2024-06-22 06:48:00,222.6999969482422
2024-06-22 06:56:00,221.8000030517578
2024-06-22 07:04:00,221.3999938964844
2024-06-22 07:12:00,223.1999969482422
2024-06-22 07:20:00,222.5
2024-06-22 07:28:00,221.6999969482422
2024-06-22 07:36:00,221.1999969482422
2024-06-22 07:44:00,220.0
2024-06-22 07:52:00,219.1999969482422
2024-06-22 08:00:00,218.8999938964844
2024-06-22 08:08:00,220.0
2024-06-22 08:16:00,220.1999969482422
2024-06-22 08:24:00,220.8999938964844
2024-06-22 08:32:00,220.0
2024-06-22 08:40:00,220.3999938964844
2024-06-22 08:48:00,221.5
2024-06-22 08:56:00,220.3999938964844
2024-06-22 09:04:00,220.5
2024-06-22 09:12:00,220.6999969482422
2024-06-22 09:20:00,222.1000061035156
2024-06-22 09:28:00,221.8000030517578
2024-06-22 09:36:00,222.3000030517578
2024-06-22 09:44:00,222.5
2024-06-22 09:52:00,222.3999938964844
2024-06-22 10:00:00,221.0
2024-06-22 10:08:00,221.6999969482422
2024-06-22 10:16:00,221.8000030517578
2024-06-22 10:24:00,221.1999969482422
2024-06-22 10:32:00,221.3000030517578
2024-06-22 10:40:00,222.1000061035156
2024-06-22 10:48:00,220.1000061035156
2024-06-22 10:56:00,220.1999969482422
2024-06-22 11:04:00,220.0
2024-06-22 11:12:00,222.3999938964844
2024-06-22 11:20:00,225.6000061035156
2024-06-22 11:28:00,226.1000061035156
2024-06-22 11:36:00,225.1999969482422
2024-06-22 11:44:00,224.6000061035156
2024-06-22 11:52:00,222.1000061035156
2024-06-22 12:00:00,220.5
2024-06-22 12:08:00,220.5
2024-06-22 12:16:00,219.8999938964844
2024-06-22 12:24:00,220.1000061035156
2024-06-22 12:32:00,221.3999938964844
2024-06-22 12:40:00,221.6000061035156
2024-06-22 12:48:00,222.5
2024-06-22 12:56:00,223.1999969482422
2024-06-22 13:04:00,222.1000061035156
2024-06-22 13:12:00,222.6000061035156
2024-06-22 13:20:00,223.3000030517578
2024-06-22 13:28:00,225.6999969482422
2024-06-22 13:36:00,226.3999938964844
2024-06-22 13:44:00,226.8000030517578
2024-06-22 13:52:00,225.6999969482422
2024-06-22 14:00:00,224.1000061035156
2024-06-22 14:08:00,222.8000030517578
2024-06-22 14:16:00,223.3999938964844
2024-06-22 14:24:00,222.1000061035156
2024-06-22 14:32:00,222.8000030517578
2024-06-22 14:40:00,223.8000030517578
2024-06-22 14:48:00,223.5
2024-06-22 14:56:00,223.1000061035156
2024-06-22 15:04:00,223.5
2024-06-22 15:12:00,224.3000030517578
2024-06-22 15:20:00,225.0
2024-06-22 15:28:00,225.8000030517578
2024-06-22 15:36:00,226.3000030517578
2024-06-22 15:44:00,225.6000061035156
2024-06-22 15:52:00,224.1999969482422
2024-06-22 16:00:00,223.0
2024-06-22 16:08:00,222.0
2024-06-22 16:16:00,221.0
2024-06-22 16:24:00,221.3999938964844
2024-06-22 16:32:00,221.3000030517578
2024-06-22 16:40:00,222.1999969482422
2024-06-22 16:48:00,223.6999969482422
2024-06-22 16:56:00,221.6000061035156
2024-06-22 17:04:00,223.3999938964844
2024-06-22 17:12:00,224.3999938964844
2024-06-22 17:20:00,218.6999969482422
2024-06-22 17:28:00,218.6000061035156
2024-06-22 17:36:00,216.8999938964844
2024-06-22 17:44:00,217.5
2024-06-22 17:52:00,217.8999938964844
2024-06-22 18:00:00,217.3999938964844
2024-06-22 18:08:00,217.3999938964844
2024-06-22 18:16:00,217.8999938964844
2024-06-22 18:24:00,218.3999938964844
2024-06-22 18:32:00,218.8000030517578
2024-06-22 18:40:00,219.3000030517578
2024-06-22 18:48:00,219.1999969482422
2024-06-22 18:56:00,218.5
2024-06-22 19:04:00,219.3000030517578
2024-06-22 19:12:00,219.1000061035156
2024-06-22 19:20:00,219.3000030517578
2024-06-22 19:28:00,219.6999969482422
2024-06-22 19:36:00,219.6000061035156
2024-06-22 19:44:00,221.0
2024-06-22 19:52:00,220.6999969482422
2024-06-22 20:00:00,221.6000061035156
2024-06-22 20:08:00,221.3999938964844
2024-06-22 20:16:00,221.1000061035156
2024-06-22 20:24:00,221.1999969482422
2024-06-22 20:32:00,221.6000061035156
2024-06-22 20:40:00,221.1999969482422
2024-06-22 20:48:00,220.3999938964844
2024-06-22 20:56:00,222.6000061035156
2024-06-22 21:04:00,223.6999969482422
2024-06-22 21:12:00,223.3000030517578
2024-06-22 21:20:00,223.0
2024-06-22 21:28:00,224.5
2024-06-22 21:36:00,223.8000030517578
2024-06-22 21:44:00,223.0
2024-06-22 21:52:00,221.5
2024-06-22 22:00:00,220.8999938964844
2024-06-22 22:08:00,220.0
2024-06-22 22:16:00,221.6000061035156
2024-06-22 22:24:00,221.3000030517578
2024-06-22 22:32:00,222.1000061035156
2024-06-22 22:40:00,222.6000061035156
2024-06-22 22:48:00,221.1000061035156
2024-06-22 22:56:00,222.0
2024-06-22 23:04:00,223.0
2024-06-22 23:12:00,223.5
2024-06-22 23:20:00,223.6999969482422
2024-06-22 23:28:00,222.1000061035156
2024-06-22 23:36:00,221.0
2024-06-22 23:44:00,220.6999969482422
2024-06-22 23:52:00,220.3000030517578
2024-06-23 00:00:00,220.6999969482422
2024-06-23 00:08:00,222.3000030517578
2024-06-23 00:16:00,222.3999938964844
2024-06-23 00:24:00,222.6000061035156
2024-06-23 00:32:00,222.1999969482422
2024-06-23 00:40:00,222.5
2024-06-23 00:48:00,221.1999969482422
2024-06-23 00:56:00,221.1000061035156
2024-06-23 01:04:00,221.1999969482422
2024-06-23 01:12:00,222.3000030517578
2024-06-23 01:20:00,222.1999969482422
2024-06-23 01:28:00,222.8000030517578
2024-06-23 01:36:00,222.0
2024-06-23 01:44:00,223.8000030517578
2024-06-23 01:52:00,223.8999938964844
2024-06-23 02:00:00,223.6000061035156
2024-06-23 02:08:00,224.3000030517578
2024-06-23 02:16:00,222.8000030517578
2024-06-23 02:24:00,223.8000030517578
2024-06-23 02:32:00,223.3999938964844
2024-06-23 02:40:00,220.8999938964844
2024-06-23 02:48:00,221.0
2024-06-23 02:56:00,220.5
2024-06-23 03:04:00,220.1999969482422
2024-06-23 03:12:00,220.0
2024-06-23 03:20:00,220.1000061035156
2024-06-23 03:28:00,220.1999969482422
2024-06-23 03:36:00,220.8000030517578
2024-06-23 03:44:00,220.1999969482422
2024-06-23 03:52:00,221.0
2024-06-23 04:00:00,220.5
2024-06-23 04:08:00,220.6999969482422
2024-06-23 04:16:00,221.1999969482422
2024-06-23 04:24:00,221.3000030517578
2024-06-23 04:32:00,222.3999938964844
2024-06-23 04:40:00,221.1999969482422
2024-06-23 04:48:00,221.1999969482422
2024-06-23 04:56:00,222.1999969482422
2024-06-23 05:04:00,222.0
2024-06-23 05:12:00,221.8000030517578
2024-06-23 05:20:00,222.8000030517578
2024-06-23 05:28:00,224.0
2024-06-23 05:36:00,223.6000061035156
2024-06-23 05:44:00,221.1000061035156
2024-06-23 05:52:00,221.3000030517578
2024-06-23 06:00:00,221.1999969482422
2024-06-23 06:08:00,219.6999969482422
2024-06-23 06:16:00,219.3000030517578
2024-06-23 06:24:00,218.3999938964844
2024-06-23 06:32:00,218.3999938964844
2024-06-23 06:40:00,219.0
2024-06-23 06:48:00,220.0
2024-06-23 06:56:00,220.8999938964844
2024-06-23 07:04:00,223.3999938964844
2024-06-23 07:12:00,223.5
2024-06-23 07:20:00,224.8999938964844
2024-06-23 07:28:00,225.8999938964844
2024-06-23 07:36:00,224.3000030517578
2024-06-23 07:44:00,225.8000030517578
2024-06-23 07:52:00,225.8000030517578
2024-06-23 08:00:00,224.6000061035156
2024-06-23 08:08:00,221.8999938964844
2024-06-23 08:16:00,220.8999938964844
2024-06-23 08:24:00,223.0
2024-06-23 08:32:00,224.1000061035156
2024-06-23 08:40:00,223.6999969482422
2024-06-23 08:48:00,223.5
2024-06-23 08:56:00,222.8000030517578
2024-06-23 09:04:00,219.3000030517578
2024-06-23 09:12:00,220.1999969482422
2024-06-23 09:20:00,220.0
2024-06-23 09:28:00,219.1999969482422
2024-06-23 09:36:00,220.0
2024-06-23 09:44:00,220.8000030517578
2024-06-23 09:52:00,219.6999969482422
2024-06-23 10:00:00,219.0
2024-06-23 10:08:00,218.6999969482422
2024-06-23 10:16:00,217.6999969482422
2024-06-23 10:24:00,216.6000061035156
2024-06-23 10:32:00,217.0
2024-06-23 10:40:00,217.0
2024-06-23 10:48:00,216.6000061035156
2024-06-23 10:56:00,215.1999969482422
2024-06-23 11:04:00,215.6000061035156
2024-06-23 11:12:00,215.6999969482422
2024-06-23 11:20:00,215.6999969482422
2024-06-23 11:28:00,215.8000030517578
2024-06-23 11:36:00,214.1000061035156
2024-06-23 11:44:00,213.1999969482422
2024-06-23 11:52:00,212.3999938964844
2024-06-23 12:00:00,213.8999938964844
2024-06-23 12:08:00,212.5
2024-06-23 12:16:00,211.6000061035156
2024-06-23 12:24:00,211.1999969482422
2024-06-23 12:32:00,211.5
2024-06-23 12:40:00,212.6999969482422
2024-06-23 12:48:00,213.6000061035156
2024-06-23 12:56:00,211.8999938964844
2024-06-23 13:04:00,211.5
2024-06-23 13:12:00,210.8999938964844
2024-06-23 13:20:00,210.0
2024-06-23 13:28:00,210.1999969482422
2024-06-23 13:36:00,209.3000030517578
2024-06-23 13:44:00,209.0
2024-06-23 13:52:00,209.8999938964844
2024-06-23 14:00:00,210.6999969482422
2024-06-23 14:08:00,211.5
2024-06-23 14:16:00,210.1999969482422
2024-06-23 14:24:00,209.6999969482422
2024-06-23 14:32:00,210.3000030517578
2024-06-23 14:40:00,211.6000061035156
2024-06-23 14:48:00,211.8000030517578
2024-06-23 14:56:00,212.1999969482422
2024-06-23 15:04:00,213.0
2024-06-23 15:12:00,212.8000030517578
2024-06-23 15:20:00,213.1000061035156
2024-06-23 15:28:00,213.3000030517578
2024-06-23 15:36:00,213.1000061035156
2024-06-23 15:44:00,212.0
2024-06-23 15:52:00,211.8999938964844
2024-06-23 16:00:00,212.0
2024-06-23 16:08:00,213.1000061035156
2024-06-23 16:16:00,214.1000061035156
2024-06-23 16:24:00,213.3999938964844
2024-06-23 16:32:00,213.0
2024-06-23 16:40:00,214.6000061035156
2024-06-23 16:48:00,215.3000030517578
2024-06-23 16:56:00,215.3000030517578
2024-06-23 17:04:00,214.8999938964844
2024-06-23 17:12:00,215.6999969482422
2024-06-23 17:20:00,216.6000061035156
2024-06-23 17:28:00,217.5
2024-06-23 17:36:00,218.6999969482422
2024-06-23 17:44:00,220.1999969482422
2024-06-23 17:52:00,219.3000030517578
2024-06-23 18:00:00,218.1999969482422
2024-06-23 18:08:00,218.1999969482422
2024-06-23 18:16:00,217.3999938964844
2024-06-23 18:24:00,218.6000061035156
2024-06-23 18:32:00,218.5
2024-06-23 18:40:00,216.8000030517578
2024-06-23 18:48:00,216.1999969482422
2024-06-23 18:56:00,215.3999938964844
2024-06-23 19:04:00,215.8000030517578
2024-06-23 19:12:00,217.1999969482422
2024-06-23 19:20:00,217.5
2024-06-23 19:28:00,217.8999938964844
2024-06-23 19:36:00,218.3000030517578
2024-06-23 19:44:00,219.1999969482422
2024-06-23 19:52:00,219.1999969482422
2024-06-23 20:00:00,218.5
2024-06-23 20:08:00,217.6999969482422
2024-06-23 20:16:00,217.8999938964844
2024-06-23 20:24:00,216.6000061035156
2024-06-23 20:32:00,217.1000061035156
2024-06-23 20:40:00,216.8999938964844
2024-06-23 20:48:00,217.6999969482422
2024-06-23 20:56:00,219.6999969482422
2024-06-23 21:04:00,221.6999969482422
2024-06-23 21:12:00,223.8999938964844
2024-06-23 21:20:00,223.6999969482422
2024-06-23 21:28:00,223.5
2024-06-23 21:36:00,223.5
2024-06-23 21:44:00,224.8000030517578
2024-06-23 21:52:00,225.5
2024-06-23 22:00:00,224.3000030517578
2024-06-23 22:08:00,224.3000030517578
2024-06-23 22:16:00,223.5
2024-06-23 22:24:00,223.5
2024-06-23 22:32:00,222.8000030517578
2024-06-23 22:40:00,222.6999969482422
2024-06-23 22:48:00,222.6000061035156
2024-06-23 22:56:00,223.1999969482422
2024-06-23 23:04:00,221.6000061035156
2024-06-23 23:12:00,220.1999969482422
2024-06-23 23:20:00,216.3999938964844
2024-06-23 23:28:00,214.3999938964844
2024-06-23 23:36:00,212.8999938964844
2024-06-23 23:44:00,211.0
2024-06-23 23:52:00,209.1999969482422
2024-06-24 00:00:00,208.1999969482422
2024-06-24 00:08:00,206.8999938964844
2024-06-24 00:16:00,205.8999938964844
2024-06-24 00:24:00,204.5
2024-06-24 00:32:00,202.1999969482422
2024-06-24 00:40:00,201.5
2024-06-24 00:48:00,201.0
2024-06-24 00:56:00,200.6999969482422
2024-06-24 01:04:00,200.6999969482422
2024-06-24 01:12:00,200.1000061035156
2024-06-24 01:20:00,200.8999938964844
2024-06-24 01:28:00,203.6000061035156
2024-06-24 01:36:00,205.1999969482422
2024-06-24 01:44:00,205.8000030517578
2024-06-24 01:52:00,207.5
2024-06-24 02:00:00,208.6999969482422
2024-06-24 02:08:00,212.8000030517578
2024-06-24 02:16:00,217.1999969482422
2024-06-24 02:24:00,218.6999969482422
2024-06-24 02:32:00,220.3000030517578
2024-06-24 02:40:00,221.6999969482422
2024-06-24 02:48:00,221.6999969482422
2024-06-24 02:56:00,222.6000061035156
2024-06-24 03:04:00,222.6000061035156
2024-06-24 03:12:00,222.8000030517578
2024-06-24 03:20:00,218.8000030517578
2024-06-24 03:28:00,218.3999938964844
2024-06-24 03:36:00,219.0
2024-06-24 03:44:00,219.3999938964844
2024-06-24 03:52:00,219.3000030517578
2024-06-24 04:00:00,218.8000030517578
2024-06-24 04:08:00,218.0
2024-06-24 04:16:00,217.1999969482422
2024-06-24 04:24:00,217.3000030517578
2024-06-24 04:32:00,218.3000030517578
2024-06-24 04:40:00,219.8999938964844
2024-06-24 04:48:00,219.3000030517578
2024-06-24 04:56:00,218.6000061035156
2024-06-24 05:04:00,220.0
2024-06-24 05:12:00,219.6999969482422
2024-06-24 05:20:00,218.3000030517578
2024-06-24 05:28:00,218.3000030517578
2024-06-24 05:36:00,217.5
2024-06-24 05:44:00,217.1000061035156
2024-06-24 05:52:00,216.3000030517578
2024-06-24 06:00:00,216.0
2024-06-24 06:08:00,215.8999938964844
2024-06-24 06:16:00,217.0
2024-06-24 06:24:00,216.5
2024-06-24 06:32:00,217.0
2024-06-24 06:40:00,218.0
2024-06-24 06:48:00,218.8000030517578
2024-06-24 06:56:00,218.6000061035156
2024-06-24 07:04:00,218.5
2024-06-24 07:12:00,216.8999938964844
2024-06-24 07:20:00,216.0
2024-06-24 07:28:00,215.3999938964844
2024-06-24 07:36:00,215.8000030517578
2024-06-24 07:44:00,215.5
2024-06-24 07:52:00,214.3000030517578
2024-06-24 08:00:00,213.8999938964844
2024-06-24 08:08:00,214.6999969482422
2024-06-24 08:16:00,215.8999938964844
2024-06-24 08:24:00,215.1000061035156
2024-06-24 08:32:00,214.1999969482422
2024-06-24 08:40:00,214.8000030517578
2024-06-24 08:48:00,215.8999938964844
2024-06-24 08:56:00,217.0
2024-06-24 09:04:00,219.0
2024-06-24 09:12:00,219.8999938964844
2024-06-24 09:20:00,219.5
2024-06-24 09:28:00,219.6000061035156
2024-06-24 09:36:00,220.3000030517578
2024-06-24 09:44:00,221.1000061035156
2024-06-24 09:52:00,221.8999938964844
2024-06-24 10:00:00,221.6000061035156
2024-06-24 10:08:00,220.6999969482422
2024-06-24 10:16:00,220.3000030517578
2024-06-24 10:24:00,220.1000061035156
2024-06-24 10:32:00,219.5
2024-06-24 10:40:00,218.0
2024-06-24 10:48:00,217.3000030517578
2024-06-24 10:56:00,216.8000030517578
2024-06-24 11:04:00,215.3000030517578
2024-06-24 11:12:00,212.6000061035156
2024-06-24 11:20:00,210.5
2024-06-24 11:28:00,210.8999938964844
2024-06-24 11:36:00,211.1000061035156
2024-06-24 11:44:00,210.3999938964844
2024-06-24 11:52:00,210.1999969482422
2024-06-24 12:00:00,210.0
2024-06-24 12:08:00,209.8000030517578
2024-06-24 12:16:00,209.1000061035156
2024-06-24 12:24:00,208.6999969482422
2024-06-24 12:32:00,210.1999969482422
2024-06-24 12:40:00,211.0
2024-06-24 12:48:00,212.8000030517578
2024-06-24 12:56:00,214.6000061035156
2024-06-24 13:04:00,215.1999969482422
2024-06-24 13:12:00,215.6999969482422
2024-06-24 13:20:00,215.3999938964844
2024-06-24 13:28:00,214.8000030517578
2024-06-24 13:36:00,215.6000061035156
2024-06-24 13:44:00,215.1999969482422
