Date Time,T.F. Heater Serpentine Coil Inlet Temperature
2024-06-22 00:00:00,221.5
2024-06-22 00:06:00,220.6000061035156
2024-06-22 00:12:00,220.5
2024-06-22 00:18:00,220.3000030517578
2024-06-22 00:24:00,219.1000061035156
2024-06-22 00:30:00,220.3000030517578
2024-06-22 00:36:00,220.3999938964844
2024-06-22 00:42:00,220.3999938964844
2024-06-22 00:48:00,221.0
2024-06-22 00:54:00,221.1000061035156
2024-06-22 01:00:00,221.6000061035156
2024-06-22 01:06:00,222.1999969482422
2024-06-22 01:12:00,221.6999969482422
2024-06-22 01:18:00,222.1000061035156
2024-06-22 01:24:00,223.1000061035156
2024-06-22 01:30:00,221.8999938964844
2024-06-22 01:36:00,221.8999938964844
2024-06-22 01:42:00,222.1000061035156
2024-06-22 01:48:00,222.3999938964844
2024-06-22 01:54:00,222.3000030517578
2024-06-22 02:00:00,222.1000061035156
2024-06-22 02:06:00,223.1000061035156
2024-06-22 02:12:00,223.1999969482422
2024-06-22 02:18:00,223.3000030517578
2024-06-22 02:24:00,223.3999938964844
2024-06-22 02:30:00,223.1999969482422
2024-06-22 02:36:00,223.6999969482422
2024-06-22 02:42:00,223.3999938964844
2024-06-22 02:48:00,223.3999938964844
2024-06-22 02:54:00,223.3999938964844
2024-06-22 03:00:00,223.1999969482422
2024-06-22 03:06:00,223.6000061035156
2024-06-22 03:12:00,223.3000030517578
2024-06-22 03:18:00,222.6999969482422
2024-06-22 03:24:00,222.1000061035156
2024-06-22 03:30:00,219.6999969482422
2024-06-22 03:36:00,219.5
2024-06-22 03:42:00,220.3000030517578
2024-06-22 03:48:00,220.1000061035156
2024-06-22 03:54:00,220.8999938964844
2024-06-22 04:00:00,219.8999938964844
2024-06-22 04:06:00,219.6999969482422
2024-06-22 04:12:00,219.5
2024-06-22 04:18:00,220.8999938964844
2024-06-22 04:24:00,220.3999938964844
2024-06-22 04:30:00,219.6999969482422
2024-06-22 04:36:00,219.0
2024-06-22 04:42:00,218.8999938964844
2024-06-22 04:48:00,218.6999969482422
2024-06-22 04:54:00,219.3000030517578
2024-06-22 05:00:00,219.1999969482422
2024-06-22 05:06:00,219.3000030517578
2024-06-22 05:12:00,219.3999938964844
2024-06-22 05:18:00,218.8999938964844
2024-06-22 05:24:00,219.6000061035156
2024-06-22 05:30:00,220.3000030517578
2024-06-22 05:36:00,221.5
2024-06-22 05:42:00,222.6999969482422
2024-06-22 05:48:00,223.8000030517578
2024-06-22 05:54:00,221.5
2024-06-22 06:00:00,219.6000061035156
2024-06-22 06:06:00,220.0
2024-06-22 06:12:00,221.1000061035156
2024-06-22 06:18:00,222.3000030517578
2024-06-22 06:24:00,221.6000061035156
2024-06-22 06:30:00,221.3999938964844
2024-06-22 06:36:00,220.8000030517578
2024-06-22 06:42:00,221.6999969482422
2024-06-22 06:48:00,222.6999969482422
2024-06-22 06:54:00,222.0
2024-06-22 07:00:00,221.1999969482422
2024-06-22 07:06:00,222.3000030517578
2024-06-22 07:12:00,223.1999969482422
2024-06-22 07:18:00,222.6999969482422
2024-06-22 07:24:00,222.5
2024-06-22 07:30:00,221.6000061035156
2024-06-22 07:36:00,221.1999969482422
2024-06-22 07:42:00,219.6999969482422
2024-06-22 07:48:00,219.6000061035156
2024-06-22 07:54:00,219.6999969482422
2024-06-22 08:00:00,218.8999938964844
2024-06-22 08:06:00,220.1999969482422
2024-06-22 08:12:00,219.5
2024-06-22 08:18:00,219.5
2024-06-22 08:24:00,220.8999938964844
2024-06-22 08:30:00,219.8000030517578
2024-06-22 08:36:00,219.6000061035156
2024-06-22 08:42:00,220.1999969482422
